x,z,ee
-17,19,5.114757656
-17,19.5,4.914615111
-17,20,4.724743296
-16.5,-20,4.715960463
-16.5,-19.5,4.904737548
-16.5,-19,5.103228024
-16.5,-18.5,5.311525288
-16.5,-18,5.529900707
-16.5,-17.5,5.759726583
-16.5,-17,6.001262269
-16.5,-16.5,6.252158767
-16.5,-16,6.517938751
-16.5,-15.5,6.795764214
-16.5,-15,7.086166404
-16.5,-14.5,7.391861589
-16.5,-14,7.710752406
-16.5,-13.5,8.045253521
-16.5,-13,8.391610266
-16.5,-12.5,8.753859873
-16.5,-12,9.132742568
-16.5,-11.5,9.524293716
-16.5,-11,9.933987277
-16.5,-10.5,10.35782176
-16.5,-10,10.79371904
-16.5,-9.5,11.24315853
-16.5,-9,11.7055326
-16.5,-8.5,12.17762426
-16.5,-8,12.65109829
-16.5,-7.5,13.12570385
-16.5,-7,13.59146832
-16.5,-6.5,14.03318436
-16.5,-6,14.43055259
-16.5,-5.5,14.74241793
-16.5,-5,0
-16.5,-4.5,9.493213598
-16.5,-4,9.302868672
-16.5,-3.5,9.262215072
-16.5,-3,9.208437406
-16.5,-2.5,9.151522365
-16.5,-2,9.099624209
-16.5,-1.5,9.055565707
-16.5,-1,9.024315948
-16.5,-0.5,9.004047486
-16.5,0,8.997394885
-16.5,0.5,9.004077033
-16.5,1,9.024374495
-16.5,1.5,9.055652011
-16.5,2,9.099736341
-16.5,2.5,9.151657855
-16.5,3,9.208593142
-16.5,3.5,9.262387295
-16.5,4,9.303052955
-16.5,4.5,9.493402738
-16.5,5,0
-16.5,5.5,14.74243462
-16.5,6,14.43058208
-16.5,6.5,14.03322816
-16.5,7,13.5915239
-16.5,7.5,13.12576872
-16.5,8,12.65117021
-16.5,8.5,12.17770141
-16.5,9,11.7056132
-16.5,9.5,11.24324143
-16.5,10,10.79380315
-16.5,10.5,10.35790629
-16.5,11,9.934071376
-16.5,11.5,9.524376784
-16.5,12,9.132824242
-16.5,12.5,8.753939708
-16.5,13,8.391687996
-16.5,13.5,8.045328966
-16.5,14,7.710825428
-16.5,14.5,7.391932104
-16.5,15,7.08623439
-16.5,15.5,6.795829657
-16.5,16,6.518001675
-16.5,16.5,6.252219218
-16.5,17,6.001320272
-16.5,17.5,5.759782221
-16.5,18,5.529954047
-16.5,18.5,5.311576395
-16.5,19,5.103276977
-16.5,19.5,4.904784425
-16.5,20,4.716005338
-16,-20,4.705597337
-16,-19.5,4.892817501
-16,-19,5.089543835
-16,-18.5,5.295401278
-16,-18,5.511748149
-16,-17.5,5.738858111
-16,-17,5.9772788
-16,-16.5,6.224763545
-16,-16,6.486165679
-16,-15.5,6.75921411
-16,-15,7.044175015
-16,-14.5,7.343553285
-16,-14,7.65549342
-16,-13.5,7.982007632
-16,-13,8.321235555
-16,-12.5,8.672661523
-16,-12,9.040790961
-16,-11.5,9.422160151
-16,-11,9.817062793
-16,-10.5,10.22684158
-16,-10,10.64758628
-16,-9.5,11.07934649
-16,-9,11.52257212
-16,-8.5,11.97390732
-16,-8,12.428938
-16,-7.5,12.8894207
-16,-7,13.34235489
-16,-6.5,13.77860692
-16,-6,14.17121594
-16,-5.5,14.1112376
-16,-5,0
-16,-4.5,8.846845249
-16,-4,9.388876712
-16,-3.5,9.385452554
-16,-3,9.339194591
-16,-2.5,9.285889956
-16,-2,9.23614254
-16,-1.5,9.196260326
-16,-1,9.165644893
-16,-0.5,9.147724955
-16,0,9.142340099
-16,0.5,9.147750946
-16,1,9.1656964
-16,1.5,9.196336212
-16,2,9.236241072
-16,2.5,9.286009003
-16,3,9.339331253
-16,3.5,9.385603623
-16,4,9.389038684
-16,4.5,8.847018333
-16,5,0
-16,5.5,14.1112402
-16,6,14.17123649
-16,6.5,13.77864175
-16,7,13.34240128
-16,7.5,12.88947639
-16,8,12.4290007
-16,8.5,11.97397563
-16,9,11.52264448
-16,9.5,11.0794217
-16,10,10.64766332
-16,10.5,10.22691949
-16,11,9.817140839
-16,11.5,9.422237778
-16,12,9.040867627
-16,12.5,8.672736843
-16,13,8.321309239
-16,13.5,7.982079441
-16,14,7.655563192
-16,14.5,7.3436209
-16,15,7.044240415
-16,15.5,6.759277249
-16,16,6.486226553
-16,16.5,6.22482217
-16,17,5.977335184
-16,17.5,5.738912312
-16,18,5.511800213
-16,18.5,5.295451256
-16,19,5.089591782
-16,19.5,4.892863486
-16,20,4.705641421
-15.5,-20,4.693127331
-15.5,-19.5,4.879011553
-15.5,-19,5.073891623
-15.5,-18.5,5.277383295
-15.5,-18,5.491448736
-15.5,-17.5,5.715964508
-15.5,-17,5.951248633
-15.5,-16.5,6.194818761
-15.5,-16,6.451990131
-15.5,-15.5,6.720156242
-15.5,-15,6.999911348
-15.5,-14.5,7.293141356
-15.5,-14,7.598523664
-15.5,-13.5,7.917460993
-15.5,-13,8.248140869
-15.5,-12.5,8.593195593
-15.5,-12,8.94899551
-15.5,-11.5,9.319820655
-15.5,-11,9.702774406
-15.5,-10.5,10.09790783
-15.5,-10,10.50463144
-15.5,-9.5,10.92168481
-15.5,-9,11.34813917
-15.5,-8.5,11.7825995
-15.5,-8,12.22237165
-15.5,-7.5,12.66791593
-15.5,-7,13.1126761
-15.5,-6.5,13.55339159
-15.5,-6,14.01560634
-15.5,-5.5,15.2613284
-15.5,-5,0
-15.5,-4.5,10.18978876
-15.5,-4,9.586672274
-15.5,-3.5,9.526673107
-15.5,-3,9.472495676
-15.5,-2.5,9.420520199
-15.5,-2,9.369471349
-15.5,-1.5,9.330785391
-15.5,-1,9.301413483
-15.5,-0.5,9.285337127
-15.5,0,9.279624487
-15.5,0.5,9.28536001
-15.5,1,9.301458722
-15.5,1.5,9.330852008
-15.5,2,9.369557794
-15.5,2.5,9.420624526
-15.5,3,9.472615394
-15.5,3.5,9.526805311
-15.5,4,9.586813875
-15.5,4.5,10.18993203
-15.5,5,0
-15.5,5.5,15.26131777
-15.5,6,14.01562019
-15.5,6.5,13.55341931
-15.5,7,13.11271496
-15.5,7.5,12.66796387
-15.5,8,12.22242682
-15.5,8.5,11.78266041
-15.5,9,11.34820446
-15.5,9.5,10.9217533
-15.5,10,10.50470211
-15.5,10.5,10.0979798
-15.5,11,9.702846997
-15.5,11.5,9.319893225
-15.5,12,8.949067552
-15.5,12.5,8.593266722
-15.5,13,8.24821074
-15.5,13.5,7.917529359
-15.5,14,7.598590335
-15.5,14.5,7.293206193
-15.5,15,6.999974253
-15.5,15.5,6.720217148
-15.5,16,6.452049007
-15.5,16.5,6.194875601
-15.5,17,5.95130342
-15.5,17.5,5.716017287
-15.5,18,5.491499533
-15.5,18.5,5.277432146
-15.5,19,5.073938563
-15.5,19.5,4.879056642
-15.5,20,4.693170621
-15,-20,4.679334042
-15,-19.5,4.863532662
-15,-19,5.056319062
-15,-18.5,5.257712233
-15,-18,5.469439889
-15,-17.5,5.690957449
-15,-17,5.923032677
-15,-16.5,6.162846879
-15,-16,6.415848441
-15,-15.5,6.67948361
-15,-15,6.954066412
-15,-14.5,7.241389018
-15,-14,7.541052006
-15,-13.5,7.852047448
-15,-13,8.175811746
-15,-12.5,8.511022662
-15,-12,8.858689252
-15,-11.5,9.21767595
-15,-11,9.590619019
-15,-10.5,9.973205032
-15,-10,10.36582327
-15,-9.5,10.76994804
-15,-9,11.18223366
-15,-8.5,11.60088015
-15,-8,12.0271554
-15,-7.5,12.46013336
-15,-7,12.89695353
-15,-6.5,13.33807621
-15,-6,13.79616568
-15,-5.5,14.21500153
-15,-5,0
-15,-4.5,9.453097197
-15,-4,9.742550991
-15,-3.5,9.673002437
-15,-3,9.60623763
-15,-2.5,9.547554395
-15,-2,9.499049927
-15,-1.5,9.46036816
-15,-1,9.43255697
-15,-0.5,9.415720562
-15,0,9.410729005
-15,0.5,9.415740669
-15,1,9.432596691
-15,1.5,9.46042661
-15,2,9.49912574
-15,2.5,9.547645813
-15,3,9.606342497
-15,3.5,9.673118171
-15,4,9.742674808
-15,4.5,9.453229692
-15,5,0
-15,5.5,14.21499039
-15,6,13.79617563
-15,6.5,13.33809889
-15,7,12.89698667
-15,7.5,12.46017518
-15,8,12.02720431
-15,8.5,11.6009348
-15,9,11.18229281
-15,9.5,10.7700106
-15,10,10.36588831
-15,10.5,9.973271701
-15,11,9.590686623
-15,11.5,9.217743902
-15,12,8.858757041
-15,12.5,8.51108988
-15,13,8.175878056
-15,13.5,7.852112575
-15,14,7.54111574
-15,14.5,7.241451203
-15,15,6.954126925
-15,15.5,6.679542365
-15,16,6.415905383
-15,16.5,6.162901982
-15,17,5.923085906
-15,17.5,5.691008832
-15,18,5.469489436
-15,18.5,5.257759965
-15,19,5.056365003
-15,19.5,4.863576855
-15,20,4.679376532
-14.5,-20,4.664120363
-14.5,-19.5,4.846577842
-14.5,-19,5.037380863
-14.5,-18.5,5.236471974
-14.5,-18,5.445663889
-14.5,-17.5,5.664439816
-14.5,-17,5.892925453
-14.5,-16.5,6.129229749
-14.5,-16,6.378314116
-14.5,-15.5,6.637369547
-14.5,-15,6.906762965
-14.5,-14.5,7.188775684
-14.5,-14,7.481933155
-14.5,-13.5,7.786071246
-14.5,-13,8.10232288
-14.5,-12.5,8.430230052
-14.5,-12,8.76838048
-14.5,-11.5,9.117641272
-14.5,-11,9.479372585
-14.5,-10.5,9.851967813
-14.5,-10,10.23238053
-14.5,-9.5,10.62285445
-14.5,-9,11.0229351
-14.5,-8.5,11.42898549
-14.5,-8,11.841644
-14.5,-7.5,12.26090135
-14.5,-7,12.68619113
-14.5,-6.5,13.12072794
-14.5,-6,13.60310572
-14.5,-5.5,14.65585273
-14.5,-5,0
-14.5,-4.5,10.45867924
-14.5,-4,9.930550296
-14.5,-3.5,9.80953717
-14.5,-3,9.731276456
-14.5,-2.5,9.671024812
-14.5,-2,9.622416085
-14.5,-1.5,9.583039674
-14.5,-1,9.556474613
-14.5,-0.5,9.540490258
-14.5,0,9.534979191
-14.5,0.5,9.540507865
-14.5,1,9.556509466
-14.5,1.5,9.583090973
-14.5,2,9.622482588
-14.5,2.5,9.671104951
-14.5,3,9.731368291
-14.5,3.5,9.809638408
-14.5,4,9.930658235
-14.5,4.5,10.45878805
-14.5,5,0
-14.5,5.5,14.6558408
-14.5,6,13.60311318
-14.5,6.5,13.12074695
-14.5,7,12.6862198
-14.5,7.5,12.2609382
-14.5,8,11.84168771
-14.5,8.5,11.42903482
-14.5,9,11.02298894
-14.5,9.5,10.62291183
-14.5,10,10.23244056
-14.5,10.5,9.852029728
-14.5,11,9.479435702
-14.5,11.5,9.11770502
-14.5,12,8.768444376
-14.5,12.5,8.430293669
-14.5,13,8.102385874
-14.5,13.5,7.786133343
-14.5,14,7.481994128
-14.5,14.5,7.188835356
-14.5,15,6.906821204
-14.5,15.5,6.637426242
-14.5,16,6.378369197
-14.5,16.5,6.129283174
-14.5,17,5.892977172
-14.5,17.5,5.664489836
-14.5,18,5.445712212
-14.5,18.5,5.236518607
-14.5,19,5.037425816
-14.5,19.5,4.846621149
-14.5,20,4.664162057
-14,-20,4.647667564
-14,-19.5,4.828344986
-14,-19,5.016887754
-14,-18.5,5.214020788
-14,-18,5.420464985
-14,-17.5,5.636291914
-14,-17,5.861726151
-14,-16.5,6.094503189
-14,-16,6.339374247
-14,-15.5,6.593992254
-14,-15,6.859953861
-14,-14.5,7.135309968
-14,-14,7.42243617
-14,-13.5,7.72024109
-14,-13,8.029117841
-14,-12.5,8.349200969
-14,-12,8.679016544
-14,-11.5,9.020086513
-14,-11,9.371415533
-14,-10.5,9.73258783
-14,-10,10.10391424
-14,-9.5,10.48286888
-14,-9,10.86980376
-14,-8.5,11.26408328
-14,-8,11.6635037
-14,-7.5,12.0696656
-14,-7,12.48028134
-14,-6.5,12.89574796
-14,-6,13.31881087
-14,-5.5,13.70603454
-14,-5,0
-14,-4.5,10.32454134
-14,-4,10.03159662
-14,-3.5,9.921212315
-14,-3,9.843380814
-14,-2.5,9.782968059
-14,-2,9.73577844
-14,-1.5,9.70118317
-14,-1,9.673795382
-14,-0.5,9.660003111
-14,0,9.654516254
-14,0.5,9.660018579
-14,1,9.673825967
-14,1.5,9.701228163
-14,2,9.73583675
-14,2.5,9.783038305
-14,3,9.84346134
-14,3.5,9.921301059
-14,4,10.03169115
-14,4.5,10.32463684
-14,5,0
-14,5.5,13.70603409
-14,6,13.3188176
-14,6.5,12.89576439
-14,7,12.48030656
-14,7.5,12.06969845
-14,8,11.66354304
-14,8.5,11.26412808
-14,9,10.86985304
-14,9.5,10.48292176
-14,10,10.10396988
-14,10.5,9.732645513
-14,11,9.371474625
-14,11.5,9.02014648
-14,12,8.67907688
-14,12.5,8.349261275
-14,13,8.029177773
-14,13.5,7.720300364
-14,14,7.422494556
-14,14.5,7.135367275
-14,15,6.860009937
-14,15.5,6.59404699
-14,16,6.33942755
-14,16.5,6.094555
-14,17,5.861776409
-14,17.5,5.636340616
-14,18,5.420512116
-14,18.5,5.214066347
-14,19,5.016931741
-14,19.5,4.82838742
-14,20,4.647708473
-13.5,-20,4.630153645
-13.5,-19.5,4.809027398
-13.5,-19,4.9954145
-13.5,-18.5,5.190068722
-13.5,-18,5.394220985
-13.5,-17.5,5.607212105
-13.5,-17,5.829253749
-13.5,-16.5,6.058596244
-13.5,-16,6.299789485
-13.5,-15.5,6.550101065
-13.5,-15,6.811288079
-13.5,-14.5,7.081544118
-13.5,-14,7.363083465
-13.5,-13.5,7.655275835
-13.5,-13,7.956716423
-13.5,-12.5,8.269493478
-13.5,-12,8.592216443
-13.5,-11.5,8.92435749
-13.5,-11,9.266721161
-13.5,-10.5,9.618848337
-13.5,-10,9.97880603
-13.5,-9.5,10.34875794
-13.5,-9,10.72467465
-13.5,-8.5,11.1061641
-13.5,-8,11.49479866
-13.5,-7.5,11.88615505
-13.5,-7,12.28018094
-13.5,-6.5,12.67265563
-13.5,-6,13.0498275
-13.5,-5.5,13.07533621
-13.5,-5,0
-13.5,-4.5,9.955054218
-13.5,-4,10.06962885
-13.5,-3.5,10.00624635
-13.5,-3,9.940272593
-13.5,-2.5,9.886837592
-13.5,-2,9.844239172
-13.5,-1.5,9.810106977
-13.5,-1,9.787809574
-13.5,-0.5,9.771653744
-13.5,0,9.767143271
-13.5,0.5,9.771667322
-13.5,1,9.78783644
-13.5,1.5,9.810146463
-13.5,2,9.844290367
-13.5,2.5,9.886899274
-13.5,3,9.940343294
-13.5,3.5,10.00632438
-13.5,4,10.06971243
-13.5,4.5,9.955142071
-13.5,5,0
-13.5,5.5,13.07533653
-13.5,6,13.04983303
-13.5,6.5,12.67266997
-13.5,7,12.28020335
-13.5,7.5,11.88618458
-13.5,8,11.49483437
-13.5,8.5,11.10620508
-13.5,9,10.72472001
-13.5,9.5,10.34880689
-13.5,10,9.978857804
-13.5,10.5,9.618902265
-13.5,11,9.266776669
-13.5,11.5,8.924414029
-13.5,12,8.592273553
-13.5,12.5,8.269550757
-13.5,13,7.956773536
-13.5,13.5,7.655332494
-13.5,14,7.363139438
-13.5,14.5,7.081599208
-13.5,15,6.811342124
-13.5,15.5,6.550153944
-13.5,16,6.299841094
-13.5,16.5,6.058646515
-13.5,17,5.829302608
-13.5,17.5,5.607259534
-13.5,18,5.394266963
-13.5,18.5,5.190113239
-13.5,19,4.995457543
-13.5,19.5,4.809068978
-13.5,20,4.630193782
-13,-20,4.611752489
-13,-19.5,4.788709316
-13,-19,4.972465337
-13,-18.5,5.165628899
-13,-18,5.367110969
-13,-17.5,5.577060985
-13,-17,5.796223778
-13,-16.5,6.024578113
-13,-16,6.259653619
-13,-15.5,6.506715091
-13,-15,6.762420939
-13,-14.5,7.027946965
-13,-14,7.303921045
-13,-13.5,7.59022141
-13,-13,7.885855656
-13,-12.5,8.191387255
-13,-12,8.506806104
-13,-11.5,8.831757036
-13,-11,9.165586104
-13,-10.5,9.508092008
-13,-10,9.859135869
-13,-9.5,10.21895026
-13,-9,10.58336921
-13,-8.5,10.9577324
-13,-8,11.33367793
-13,-7.5,11.71229717
-13,-7,12.09258482
-13,-6.5,12.47369509
-13,-6,12.87082976
-13,-5.5,13.74868939
-13,-5,0
-13,-4.5,10.17525701
-13,-4,10.14297064
-13,-3.5,10.08411555
-13,-3,10.02883693
-13,-2.5,9.982514971
-13,-2,9.944556462
-13,-1.5,9.91498251
-13,-1,9.892456137
-13,-0.5,9.87919584
-13,0,9.875818706
-13,0.5,9.879207764
-13,1,9.892479693
-13,1.5,9.915017193
-13,2,9.94460143
-13,2.5,9.982569188
-13,3,10.02889915
-13,3.5,10.08418437
-13,4,10.14304468
-13,4.5,10.17533597
-13,5,0
-13,5.5,13.74867212
-13,6,12.87083364
-13,6.5,12.47370773
-13,7,12.09260496
-13,7.5,11.71232399
-13,8,11.33371061
-13,8.5,10.95777013
-13,9,10.58341122
-13,9.5,10.2189958
-13,10,9.85918427
-13,10.5,9.508142635
-13,11,9.165638398
-13,11.5,8.831810503
-13,12,8.50686029
-13,12.5,8.191441776
-13,13,7.885910181
-13,13.5,7.590275659
-13,14,7.303974781
-13,14.5,7.027999985
-13,15,6.762473079
-13,15.5,6.506766213
-13,16,6.259703624
-13,16.5,6.024626897
-13,17,5.7962713
-13,17.5,5.577107197
-13,18,5.367155837
-13,18.5,5.165672405
-13,19,4.972507473
-13,19.5,4.788750065
-13,20,4.611791873
-12.5,-20,4.592528727
-12.5,-19.5,4.767386612
-12.5,-19,4.949440889
-12.5,-18.5,5.140111282
-12.5,-18,5.339104995
-12.5,-17.5,5.546547397
-12.5,-17,5.762676976
-12.5,-16.5,5.987677214
-12.5,-16,6.219224842
-12.5,-15.5,6.462296146
-12.5,-15,6.713737553
-12.5,-14.5,6.975563628
-12.5,-14,7.24538179
-12.5,-13.5,7.526130819
-12.5,-13,7.816369772
-12.5,-12.5,8.115096995
-12.5,-12,8.423778462
-12.5,-11.5,8.741171989
-12.5,-11,9.068111465
-12.5,-10.5,9.402344039
-12.5,-10,9.744805441
-12.5,-9.5,10.09501327
-12.5,-9,10.45114333
-12.5,-8.5,10.815361
-12.5,-8,11.18167382
-12.5,-7.5,11.55138333
-12.5,-7,11.9208032
-12.5,-6.5,12.2873599
-12.5,-6,12.6623229
-12.5,-5.5,13.23009788
-12.5,-5,0
-12.5,-4.5,10.76605816
-12.5,-4,10.24704668
-12.5,-3.5,10.1621706
-12.5,-3,10.11529906
-12.5,-2.5,10.0738892
-12.5,-2,10.0394117
-12.5,-1.5,10.01306739
-12.5,-1,9.993052448
-12.5,-0.5,9.981062562
-12.5,0,9.976471926
-12.5,0.5,9.981073024
-12.5,1,9.993073135
-12.5,1.5,10.01309784
-12.5,2,10.03945121
-12.5,2.5,10.0739369
-12.5,3,10.11535389
-12.5,3.5,10.16223131
-12.5,4,10.24711165
-12.5,4.5,10.76612176
-12.5,5,0
-12.5,5.5,13.23009653
-12.5,6,12.66232687
-12.5,6.5,12.28737124
-12.5,7,11.92082149
-12.5,7.5,11.5514079
-12.5,8,11.18170395
-12.5,8.5,10.81539598
-12.5,9,10.45118246
-12.5,9.5,10.09505588
-12.5,10,9.744850882
-12.5,10.5,9.402391749
-12.5,11,9.068160913
-12.5,11.5,8.741222701
-12.5,12,8.42383001
-12.5,12.5,8.115149013
-12.5,13,7.816421936
-12.5,13.5,7.526182854
-12.5,14,7.245433459
-12.5,14.5,6.975614722
-12.5,15,6.713787913
-12.5,15.5,6.462345626
-12.5,16,6.219273336
-12.5,16.5,5.98772461
-12.5,17,5.762723225
-12.5,17.5,5.546592445
-12.5,18,5.339148802
-12.5,18.5,5.140153821
-12.5,19,4.949482141
-12.5,19.5,4.767426561
-12.5,20,4.592567381
-12,-20,4.572675917
-12,-19.5,4.745889253
-12,-19,4.925649949
-12,-18.5,5.114345537
-12,-18,5.310907709
-12,-17.5,5.515670957
-12,-17,5.728852626
-12,-16.5,5.950606061
-12,-16,6.17881655
-12,-15.5,6.418023994
-12,-15,6.665487789
-12,-14.5,6.922620539
-12,-14,7.189087137
-12,-13.5,7.463250927
-12,-13,7.747893965
-12,-12.5,8.041337929
-12,-12,8.343260238
-12,-11.5,8.654014633
-12,-11,8.974042642
-12,-10.5,9.300987686
-12,-10,9.635630403
-12,-9.5,9.978344354
-12,-9,10.3258492
-12,-8.5,10.68080782
-12,-8,11.04056717
-12,-7.5,11.4028408
-12,-7,11.76280591
-12,-6.5,12.11511626
-12,-6,12.41338774
-12,-5.5,12.30220724
-12,-5,0
-12,-4.5,10.23585851
-12,-4,10.26264947
-12,-3.5,10.23512354
-12,-3,10.19916619
-12,-2.5,10.16419636
-12,-2,10.13184359
-12,-1.5,10.10677522
-12,-1,10.08864504
-12,-0.5,10.07782965
-12,0,10.07325369
-12,0.5,10.07783884
-12,1,10.0886632
-12,1.5,10.10680195
-12,2,10.13187831
-12,2.5,10.16423832
-12,3,10.19921448
-12,3.5,10.23517713
-12,4,10.26270723
-12,4.5,10.23591837
-12,5,0
-12,5.5,12.30221251
-12,6,12.41339179
-12,6.5,12.11512655
-12,7,11.76282268
-12,7.5,11.40286351
-12,8,11.04059519
-12,8.5,10.6808405
-12,9,10.32588588
-12,9.5,9.978384415
-12,10,9.635673273
-12,10.5,9.301032832
-12,11,8.974089562
-12,11.5,8.654062886
-12,12,8.343309418
-12,12.5,8.041387681
-12,13,7.747943981
-12,13.5,7.463300934
-12,14,7.189136894
-12,14.5,6.922669855
-12,15,6.665536493
-12,15.5,6.418071939
-12,16,6.178863624
-12,16.5,5.950652149
-12,17,5.728897671
-12,17.5,5.515714899
-12,18,5.310950502
-12,18.5,5.114387147
-12,19,4.925690355
-12,19.5,4.745928427
-12,20,4.572713864
-11.5,-20,4.552585888
-11.5,-19.5,4.723758841
-11.5,-19,4.902493738
-11.5,-18.5,5.088291678
-11.5,-18,5.282483178
-11.5,-17.5,5.484644393
-11.5,-17,5.694974157
-11.5,-16.5,5.913598232
-11.5,-16,6.139412697
-11.5,-15.5,6.374191106
-11.5,-15,6.617675042
-11.5,-14.5,6.87051405
-11.5,-14,7.132370942
-11.5,-13.5,7.401786584
-11.5,-13,7.68127108
-11.5,-12.5,7.969385867
-11.5,-12,8.265771279
-11.5,-11.5,8.569961163
-11.5,-11,8.883506811
-11.5,-10.5,9.203879564
-11.5,-10,9.531890628
-11.5,-9.5,9.867433375
-11.5,-9,10.20985289
-11.5,-8.5,10.55681414
-11.5,-8,10.90876966
-11.5,-7.5,11.26525651
-11.5,-7,11.62024927
-11.5,-6.5,11.9703419
-11.5,-6,12.27854582
-11.5,-5.5,12.09185291
-11.5,-5,0
-11.5,-4.5,9.82826088
-11.5,-4,10.29977567
-11.5,-3.5,10.31480389
-11.5,-3,10.28511838
-11.5,-2.5,10.25328132
-11.5,-2,10.22222507
-11.5,-1.5,10.19815529
-11.5,-1,10.18080979
-11.5,-0.5,10.17023978
-11.5,0,10.16704588
-11.5,0.5,10.17024784
-11.5,1,10.18082574
-11.5,1.5,10.19817877
-11.5,2,10.22225558
-11.5,2.5,10.2533182
-11.5,3,10.28516087
-11.5,3.5,10.31485117
-11.5,4,10.29982724
-11.5,4.5,9.828319082
-11.5,5,0
-11.5,5.5,12.0918516
-11.5,6,12.27854842
-11.5,6.5,11.97035121
-11.5,7,11.62026482
-11.5,7.5,11.26527772
-11.5,8,10.90879593
-11.5,8.5,10.55684487
-11.5,9,10.20988748
-11.5,9.5,9.867471258
-11.5,10,9.531931271
-11.5,10.5,9.20392246
-11.5,11,8.883551498
-11.5,11.5,8.570007228
-11.5,12,8.265818334
-11.5,12.5,7.969433579
-11.5,13,7.681319146
-11.5,13.5,7.401834741
-11.5,14,7.132418953
-11.5,14.5,6.870561726
-11.5,15,6.617722212
-11.5,15.5,6.374237622
-11.5,16,6.139458438
-11.5,16.5,5.913643092
-11.5,17,5.695018068
-11.5,17.5,5.48468729
-11.5,18,5.282525008
-11.5,18.5,5.088332404
-11.5,19,4.902533324
-11.5,19.5,4.723797274
-11.5,20,4.552623155
-11,-20,4.531984799
-11,-19.5,4.701327352
-11,-19,4.878439149
-11,-18.5,5.062130341
-11,-18,5.254021523
-11,-17.5,5.45366706
-11,-17,5.66118389
-11,-16.5,5.876833959
-11,-16,6.100780271
-11,-15.5,6.330897846
-11,-15,6.571409238
-11,-14.5,6.819456145
-11,-14,7.076974913
-11,-13.5,7.343099995
-11,-13,7.616514328
-11,-12.5,7.899454653
-11,-12,8.19069677
-11,-11.5,8.488938987
-11,-11,8.796504506
-11,-10.5,9.111033636
-11,-10,9.432753198
-11,-9.5,9.761744104
-11,-9,10.09868819
-11,-8.5,10.44017199
-11,-8,10.78841927
-11,-7.5,11.13982857
-11,-7,11.49351718
-11,-6.5,11.85242841
-11,-6,12.2640921
-11,-5.5,13.34932694
-11,-5,0
-11,-4.5,10.61396445
-11,-4,10.47034734
-11,-3.5,10.41596055
-11,-3,10.37612091
-11,-2.5,10.34247409
-11,-2,10.31270332
-11,-1.5,10.28673226
-11,-1,10.26941134
-11,-0.5,10.2584556
-11,0,10.25485424
-11,0.5,10.25846267
-11,1,10.26942532
-11,1.5,10.28675286
-11,2,10.3127301
-11,2.5,10.34250646
-11,3,10.37615822
-11,3.5,10.41600203
-11,4,10.4703922
-11,4.5,10.6140111
-11,5,0
-11,5.5,13.34930568
-11,6,12.26409315
-11,6.5,11.85243699
-11,7,11.49353178
-11,7.5,11.13984858
-11,8,10.78844411
-11,8.5,10.44020111
-11,9,10.09872103
-11,9.5,9.761780127
-11,10,9.432791907
-11,10.5,9.111074569
-11,11,8.79654723
-11,11.5,8.48898311
-11,12,8.190741934
-11,12.5,7.899500529
-11,13,7.616560629
-11,13.5,7.343146463
-11,14,7.077021328
-11,14.5,6.819502314
-11,15,6.571454987
-11,15.5,6.330943036
-11,16,6.100824765
-11,16.5,5.876877673
-11,17,5.661226737
-11,17.5,5.453708971
-11,18,5.254062443
-11,18.5,5.062170228
-11,19,4.878477963
-11,19.5,4.70136508
-11,20,4.532021418
-10.5,-20,4.511530071
-10.5,-19.5,4.679142012
-10.5,-19,4.854377056
-10.5,-18.5,5.036032213
-10.5,-18,5.225701475
-10.5,-17.5,5.422925339
-10.5,-17,5.627798636
-10.5,-16.5,5.840570475
-10.5,-16,6.061409559
-10.5,-15.5,6.289101606
-10.5,-15,6.525351151
-10.5,-14.5,6.769637365
-10.5,-14,7.0231197
-10.5,-13.5,7.284854487
-10.5,-13,7.55441522
-10.5,-12.5,7.831942847
-10.5,-12,8.11801607
-10.5,-11.5,8.411204734
-10.5,-11,8.713192125
-10.5,-10.5,9.022533732
-10.5,-10,9.338292586
-10.5,-9.5,9.661776371
-10.5,-9,9.992788499
-10.5,-8.5,10.32971613
-10.5,-8,10.67432066
-10.5,-7.5,11.02375437
-10.5,-7,11.37734377
-10.5,-6.5,11.7340726
-10.5,-6,12.11582674
-10.5,-5.5,12.83742588
-10.5,-5,0
-10.5,-4.5,11.22272335
-10.5,-4,10.60493831
-10.5,-3.5,10.51511297
-10.5,-3,10.47030994
-10.5,-2.5,10.43163331
-10.5,-2,10.39907938
-10.5,-1.5,10.37259389
-10.5,-1,10.35297219
-10.5,-0.5,10.34179953
-10.5,0,10.33803203
-10.5,0.5,10.34180573
-10.5,1,10.35298445
-10.5,1.5,10.37261194
-10.5,2,10.39910283
-10.5,2.5,10.43166165
-10.5,3,10.47034258
-10.5,3.5,10.51514921
-10.5,4,10.60497699
-10.5,4.5,11.22275863
-10.5,5,0
-10.5,5.5,12.83742157
-10.5,6,12.1158289
-10.5,6.5,11.73408086
